InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Region,PriceBand,OrderType,CustomerTotal,CustomerOrders,ShareOfCustomerSpend,RevenueZScoreInCountry,CountryMedianRevenue,RevenueTier,IsWeekend,IsRepeatCustomer,QuantityBucket,CustomerValueQuartile,Year,Month,DayName,Hour,Quarter,Revenue_Capped,BasketSize,BasketLines,BasketValue,LogRevenue,RevenueRankInCustomer,IsTopLineForCustomer,RevenuePerUnit
565439,21756,Bath Building Block Word,3,2011-09-04 13:56:00,6.25,14852,United Kingdom,18.75,UK,Premium,Normal,2836.69,6,0.0066,-0.006,10.2,Mid,1,Repeat,3-6,Q3,2011,9,Sunday,13,3,18.75,377,29,554.21,2.9831534913471307,21,False,6.25
580744,22210,Wood Stamp Set Best Wishes,60,2011-12-06 09:31:00,0.83,13694,United Kingdom,49.8,UK,Budget,Bulk-Cheap,65039.62,50,0.0008,0.089,10.2,Top,0,Repeat,25+,Q4-High,2011,12,Tuesday,9,4,49.8,1640,17,1761.16,3.927896354584436,149,False,0.83
568060,23012,Glass Apothecary Bottle Perfume,3,2011-09-23 13:11:00,3.95,14546,United Kingdom,11.850000000000001,UK,Standard,Normal,2578.09,5,0.0046,-0.027,10.2,Mid,0,Repeat,3-6,Q2,2011,9,Friday,13,3,11.850000000000001,407,127,727.22,2.553343811341229,28,False,3.95
538183,84951B,Set Of 4 Black Lovebird Coasters,6,2010-12-10 10:21:00,2.55,16265,United Kingdom,15.299999999999999,UK,Standard,Normal,5447.0,9,0.0028,-0.016,10.2,Mid,0,Repeat,3-6,Q3,2010,12,Friday,10,4,15.299999999999999,279,32,651.83,2.7911651078127164,48,False,2.55
578118,84347,Rotating Silver Angels T-Light Hldr,48,2011-11-23 10:08:00,2.55,12955,United Kingdom,122.39999999999999,UK,Standard,Normal,4757.16,11,0.0257,0.312,10.2,Top,0,Repeat,25+,Q3,2011,11,Wednesday,10,4,122.39999999999999,620,29,842.02,4.8154311114712876,3,False,2.55
537822,21537,Red Retrospot Pudding Bowl,4,2010-12-08 14:22:00,4.25,13523,United Kingdom,17.0,UK,Standard,Normal,3964.88,5,0.0043,-0.011,10.2,Mid,0,Repeat,3-6,Q3,2010,12,Wednesday,14,4,17.0,365,30,566.95,2.8903717578961645,40,False,4.25
567280,23289,Dolly Girl Childrens Bowl,144,2011-09-19 11:46:00,1.05,14646,Netherlands,151.20000000000002,EU,Standard,Bulk-Cheap,280206.02,73,0.0005,0.184,91.80000000000001,Top,0,Repeat,25+,Q4-High,2011,9,Monday,11,3,151.20000000000002,6932,66,10267.88,5.025195445427586,144,False,1.05
539725,21524,Doormat Spotty Home Sweet Home,1,2010-12-21 13:58:00,7.95,17211,United Kingdom,7.95,UK,Premium,Normal,2317.2200000000003,8,0.0034,-0.039,10.2,Low,0,Repeat,1-2,Q2,2010,12,Tuesday,13,4,7.95,101,20,182.19,2.191653532286764,46,False,7.95
540372,22637,Piggy Bank Retrospot,12,2011-01-06 16:41:00,2.55,13081,United Kingdom,30.599999999999998,UK,Standard,Normal,28337.38,11,0.0011,0.031,10.2,Mid,0,Repeat,7-12,Q4-High,2011,1,Thursday,16,1,30.599999999999998,2602,169,3527.64,3.4531571205928664,69,False,2.55
561076,22924,Fridge Magnets La Vie En Rose,24,2011-07-24 15:52:00,0.85,17696,United Kingdom,20.4,UK,Budget,Bulk-Cheap,2285.71,8,0.0089,-0.001,10.2,Mid,1,Repeat,13-24,Q2,2011,7,Sunday,15,3,20.4,152,13,402.08000000000004,3.0633909220278057,17,False,0.85
553345,22382,Lunch Bag Spaceboy Design,2,2011-05-16 12:53:00,1.65,16729,United Kingdom,3.3,UK,Standard,Normal,7239.92,21,0.0005,-0.053,10.2,Low,0,Repeat,1-2,Q4-High,2011,5,Monday,12,2,3.3,312,34,533.7,1.4586150226995167,130,False,1.65
545227,22221,Cake Stand Lovebird 2 Tier Pink,4,2011-03-01 09:35:00,9.95,12428,Finland,39.8,EU,Premium,Normal,7956.46,9,0.005,0.141,17.85,Top,0,Repeat,3-6,Q4-High,2011,3,Tuesday,9,1,39.8,1273,98,2474.62,3.708682081410116,24,False,9.95
541567,22191,Ivory Diner Wall Clock,2,2011-01-19 11:51:00,8.5,12681,France,17.0,EU,Premium,Normal,13787.54,22,0.0012,-0.108,16.6,Mid,0,Repeat,1-2,Q4-High,2011,1,Wednesday,11,1,17.0,386,31,752.75,2.8903717578961645,60,False,8.5
578251,21015,Dark Bird House Tree Decoration,4,2011-11-23 12:45:00,0.29,15993,United Kingdom,1.16,UK,Budget,Normal,2797.57,7,0.0004,-0.06,10.2,Low,0,Repeat,3-6,Q3,2011,11,Wednesday,12,4,1.16,361,78,417.05,0.7701082216960736,134,False,0.29
562931,21974,Set Of 36 Paisley Flower Doilies,1,2011-08-10 16:19:00,1.45,14030,United Kingdom,1.45,UK,Standard,Normal,2360.09,8,0.0006,-0.059,10.2,Low,0,Repeat,1-2,Q2,2011,8,Wednesday,16,3,1.45,210,33,222.48,0.8960880245566356,82,False,1.45
570448,23342,Mint Diner Wall Clock,2,2011-10-10 14:55:00,8.5,13224,United Kingdom,17.0,UK,Premium,Normal,2155.95,2,0.0079,-0.011,10.2,Mid,0,Repeat,1-2,Q2,2011,10,Monday,14,4,17.0,853,66,943.69,2.8903717578961645,18,False,8.5
546912,22383,Lunch Bag Suki Design,2,2011-03-17 20:12:00,1.65,15861,United Kingdom,3.3,UK,Standard,Normal,3165.36,8,0.001,-0.053,10.2,Low,0,Repeat,1-2,Q3,2011,3,Thursday,20,1,3.3,321,66,474.19,1.4586150226995167,83,False,1.65
543610,16161P,Wrap English Rose,25,2011-02-10 14:30:00,0.42,16425,United Kingdom,10.5,UK,Budget,Bulk-Cheap,302.7,1,0.0347,-0.031,10.2,Low,0,One-Time,25+,Q1-Low,2011,2,Thursday,14,1,10.5,199,21,302.7,2.4423470353692043,8,False,0.42
575931,22029,Spaceboy Birthday Card,12,2011-11-13 10:35:00,0.42,16560,United Kingdom,5.04,UK,Budget,Normal,841.41,2,0.006,-0.048,10.2,Low,1,Repeat,7-12,Q1-Low,2011,11,Sunday,10,4,5.04,331,36,509.23,1.7984040119467235,25,False,0.42
552268,21931,Jumbo Storage Bag Suki,20,2011-05-08 11:49:00,2.08,14709,United Kingdom,41.6,UK,Standard,Normal,4921.04,13,0.0085,0.064,10.2,Top,1,Repeat,13-24,Q3,2011,5,Sunday,11,2,41.6,290,17,426.84,3.751854253275325,2,False,2.08
555383,22150,3 Stripey Mice Feltcraft,2,2011-06-02 15:13:00,1.95,12517,Germany,3.9,EU,Standard,Normal,2502.84,5,0.0016,-0.604,17.0,Low,0,Repeat,1-2,Q2,2011,6,Thursday,15,2,3.9,420,134,766.95,1.589235205116581,81,False,1.95
563189,23293,Set Of 12 Fairy Cake Baking Cases,8,2011-08-12 15:22:00,0.83,12682,France,6.64,EU,Budget,Normal,12288.22,31,0.0005,-0.248,16.6,Low,0,Repeat,7-12,Q4-High,2011,8,Friday,15,3,6.64,180,25,412.88,2.033397603178429,87,False,0.83
554916,21078,Set/20 Strawberry Paper Napkins,4,2011-05-27 12:26:00,0.85,17345,United Kingdom,3.4,UK,Budget,Normal,537.74,4,0.0063,-0.053,10.2,Low,0,Repeat,3-6,Q1-Low,2011,5,Friday,12,2,3.4,46,11,82.79,1.4816045409242156,37,False,0.85
568674,22423,Regency Cakestand 3 Tier,1,2011-09-28 13:30:00,12.75,12708,Germany,12.75,EU,Premium,Normal,2712.91,10,0.0047,-0.354,17.0,Mid,0,Repeat,1-2,Q3,2011,9,Wednesday,13,3,12.75,165,20,367.37,2.6210388241125804,32,False,12.75
548952,21034,Rex Cash+Carry Jumbo Shopper,1,2011-04-05 10:46:00,0.95,15572,United Kingdom,0.95,UK,Budget,Normal,2552.86,7,0.0004,-0.06,10.2,Low,0,Repeat,1-2,Q2,2011,4,Tuesday,10,2,0.95,207,52,430.13,0.6678293725756554,113,False,0.95
553224,20973,12 Pencil Small Tube Woodland,18,2011-05-16 10:40:00,0.65,17228,United Kingdom,11.700000000000001,UK,Budget,Normal,1906.09,8,0.0061,-0.027,10.2,Low,0,Repeat,13-24,Q2,2011,5,Monday,10,2,11.700000000000001,225,34,208.2,2.5416019934645457,23,False,0.65
554368,23109,Led Tea Lights,6,2011-05-24 10:33:00,2.89,13267,United Kingdom,17.34,UK,Standard,Normal,4521.49,19,0.0038,-0.01,10.2,Mid,0,Repeat,3-6,Q3,2011,5,Tuesday,10,2,17.34,117,13,257.39,2.9090844668283187,43,False,2.89
557129,84050,Pink Heart Shape Egg Frying Pan,1,2011-06-16 19:59:00,1.65,17841,United Kingdom,1.65,UK,Standard,Normal,40991.57,124,0.0,-0.058,10.2,Low,0,Repeat,1-2,Q4-High,2011,6,Thursday,19,2,1.65,204,80,463.6,0.9745596399981308,314,False,1.65
551138,22719,Gumball Monochrome Coat Rack,36,2011-04-26 13:06:00,1.06,17061,United Kingdom,38.160000000000004,UK,Standard,Bulk-Cheap,5232.2300000000005,11,0.0073,0.054,10.2,Top,0,Repeat,25+,Q3,2011,4,Tuesday,13,2,38.160000000000004,36,1,38.160000000000004,3.6676558176623097,19,False,1.06
554098,84880,White Wire Egg Holder,1,2011-05-22 13:01:00,7.5,14769,United Kingdom,7.5,UK,Premium,Normal,10674.75,8,0.0007,-0.04,10.2,Low,1,Repeat,1-2,Q4-High,2011,5,Sunday,13,2,7.5,1627,264,2516.57,2.1400661634962708,122,False,7.5
559691,21188,3D Hearts  Honeycomb Paper Garland,12,2011-07-11 15:52:00,2.95,13089,United Kingdom,35.400000000000006,UK,Standard,Normal,58825.83,97,0.0006,0.045,10.2,Top,0,Repeat,7-12,Q4-High,2011,7,Monday,15,3,35.400000000000006,498,34,795.5600000000001,3.594568774642695,117,False,2.95
561471,22457,Natural Slate Heart Chalkboard,12,2011-07-27 13:14:00,2.95,14911,Eire,35.400000000000006,EU,Standard,Normal,143825.06,201,0.0002,-0.015,17.4,Top,0,Repeat,7-12,Q4-High,2011,7,Wednesday,13,3,35.400000000000006,602,20,660.26,3.594568774642695,178,False,2.95
550137,22244,3 Hook Hanger Magic Garden,36,2011-04-14 13:59:00,1.95,12477,Germany,70.2,EU,Standard,Bulk-Cheap,13219.74,6,0.0053,1.266,17.0,Top,0,Repeat,25+,Q4-High,2011,4,Thursday,13,2,70.2,728,57,2221.02,4.26549281841793,33,False,1.95
571413,21175,Gin + Tonic Diet Metal Sign,12,2011-10-17 12:33:00,2.55,13923,United Kingdom,30.599999999999998,UK,Standard,Normal,351.13,1,0.0871,0.031,10.2,Mid,0,One-Time,7-12,Q1-Low,2011,10,Monday,12,4,30.599999999999998,185,20,351.13,3.4531571205928664,2,False,2.55
548673,22729,Alarm Clock Bakelike Orange,4,2011-04-01 16:18:00,3.75,13767,United Kingdom,15.0,UK,Standard,Normal,17220.36,37,0.0009,-0.017,10.2,Mid,0,Repeat,3-6,Q4-High,2011,4,Friday,16,2,15.0,128,11,291.44,2.772588722239781,73,False,3.75
566279,17091J,Vanilla Incense In Tin,29,2011-09-11 14:09:00,0.38,14432,United Kingdom,11.02,UK,Budget,Bulk-Cheap,2255.51,6,0.0049,-0.029,10.2,Low,1,Repeat,25+,Q2,2011,9,Sunday,14,3,11.02,362,51,254.75,2.4865719291070616,32,False,0.38
537758,84536B,Fairy Cakes Notebook A7 Size,16,2010-12-08 11:41:00,0.42,16122,United Kingdom,6.72,UK,Budget,Normal,684.4200000000001,4,0.0098,-0.043,10.2,Low,0,Repeat,13-24,Q1-Low,2010,12,Wednesday,11,4,6.72,118,10,105.72,2.0438143640366846,20,False,0.42
577341,22593,Christmas Gingham Star,12,2011-11-18 15:00:00,0.85,16279,United Kingdom,10.2,UK,Budget,Normal,1509.58,3,0.0068,-0.032,10.2,Low,0,Repeat,7-12,Q2,2011,11,Friday,15,4,10.2,584,44,778.6,2.4159137783010487,36,False,0.85
567525,21181,Please One Person Metal Sign,12,2011-09-21 08:56:00,2.1,18241,United Kingdom,25.200000000000003,UK,Standard,Normal,2073.09,17,0.0122,0.014,10.2,Mid,0,Repeat,7-12,Q2,2011,9,Wednesday,8,3,25.200000000000003,36,3,109.56,3.265759410767051,11,False,2.1
553002,21172,Party Metal Sign,1,2011-05-12 15:26:00,1.45,13263,United Kingdom,1.45,UK,Standard,Normal,7454.07,35,0.0002,-0.059,10.2,Low,0,Repeat,1-2,Q4-High,2011,5,Thursday,15,2,1.45,133,54,265.14,0.8960880245566356,147,False,1.45
560568,20676,Red Retrospot Bowl,8,2011-07-19 14:03:00,1.25,13895,United Kingdom,10.0,UK,Standard,Normal,2593.07,4,0.0039,-0.033,10.2,Low,0,Repeat,7-12,Q2,2011,7,Tuesday,14,3,10.0,248,30,554.84,2.3978952727983707,48,False,1.25
575516,84029G,Knitted Union Flag Hot Water Bottle,8,2011-11-10 10:45:00,4.25,17340,United Kingdom,34.0,UK,Standard,Normal,12353.29,11,0.0028,0.041,10.2,Mid,0,Repeat,7-12,Q4-High,2011,11,Thursday,10,4,34.0,1690,116,3893.79,3.5553480614894135,56,False,4.25
540907,21754,Home Building Block Word,3,2011-01-12 11:52:00,5.95,13488,United Kingdom,17.85,UK,Premium,Normal,8968.31,13,0.002,-0.009,10.2,Mid,0,Repeat,3-6,Q4-High,2011,1,Wednesday,11,1,17.85,766,71,1358.29,2.93651291389402,56,False,5.95
549988,23077,Doughnut Lip Gloss,20,2011-04-13 16:43:00,1.25,14367,United Kingdom,25.0,UK,Standard,Normal,9261.52,16,0.0027,0.013,10.2,Mid,0,Repeat,13-24,Q4-High,2011,4,Wednesday,16,2,25.0,221,25,431.65000000000003,3.258096538021482,27,False,1.25
541985,22766,Photo Frame Cornice,2,2011-01-24 15:52:00,2.95,15052,United Kingdom,5.9,UK,Standard,Normal,215.78,1,0.0273,-0.045,10.2,Low,0,One-Time,1-2,Q1-Low,2011,1,Monday,15,1,5.9,82,30,215.78,1.9315214116032138,6,False,2.95
548409,22072,Red Retrospot Tea Cup And Saucer,24,2011-03-31 10:27:00,3.39,12731,France,81.36,EU,Standard,Normal,18895.91,12,0.0043,0.757,16.6,Top,0,Repeat,13-24,Q4-High,2011,3,Thursday,10,1,81.36,946,33,1937.06,4.411099882159589,29,False,3.39
561859,84925F,Psychedelic Wall Thermometer,8,2011-07-29 17:19:00,0.79,17750,United Kingdom,6.32,UK,Budget,Normal,1797.57,9,0.0035,-0.044,10.2,Low,0,Repeat,7-12,Q2,2011,7,Friday,17,3,6.32,573,20,208.64999999999998,1.9906103279732201,26,False,0.79
551840,22302,Coffee Mug Pears  Design,36,2011-05-04 13:36:00,2.1,15144,United Kingdom,75.60000000000001,UK,Standard,Normal,6580.44,17,0.0115,0.169,10.2,Top,0,Repeat,25+,Q4-High,2011,5,Wednesday,13,2,75.60000000000001,302,16,1030.7,4.338597076746546,2,False,2.1
561661,22844,Vintage Cream Dog Food Container,2,2011-07-28 16:21:00,8.5,12743,Unknown,17.0,Other,Premium,Normal,546.43,2,0.0311,0.585,8.5,Mid,0,Repeat,1-2,Q1-Low,2011,7,Thursday,16,3,17.0,114,51,199.08,2.8903717578961645,2,False,8.5
540462,22896,Peg Bag Apples Design,6,2011-01-07 12:45:00,2.55,16779,United Kingdom,15.299999999999999,UK,Standard,Normal,10629.720000000001,22,0.0014,-0.016,10.2,Mid,0,Repeat,3-6,Q4-High,2011,1,Friday,12,1,15.299999999999999,195,16,434.95000000000005,2.7911651078127164,58,False,2.55
564037,22384,Lunch Bag Pink Polkadot,10,2011-08-22 12:26:00,1.65,14800,United Kingdom,16.5,UK,Standard,Normal,4339.74,12,0.0038,-0.013,10.2,Mid,0,Repeat,7-12,Q3,2011,8,Monday,12,3,16.5,209,19,163.72,2.8622008809294686,30,False,1.65
561911,POST,Postage,6,2011-08-01 10:26:00,18.0,12534,Germany,108.0,EU,Luxury,Normal,1089.18,1,0.0992,2.332,17.0,Top,0,One-Time,3-6,Q1-Low,2011,8,Monday,10,3,108.0,651,63,1089.18,4.6913478822291435,1,True,18.0
568101,23344,Jumbo Bag 50'S Christmas,10,2011-09-23 15:21:00,2.08,15978,United Kingdom,20.8,UK,Standard,Normal,1098.78,1,0.0189,0.001,10.2,Mid,0,One-Time,7-12,Q1-Low,2011,9,Friday,15,3,20.8,888,49,1098.78,3.0819099697950434,17,False,2.08
560853,23182,Toilet Sign Occupied Or Vacant,5,2011-07-21 12:33:00,0.83,15311,United Kingdom,4.1499999999999995,UK,Budget,Normal,60767.9,91,0.0001,-0.051,10.2,Low,0,Repeat,3-6,Q4-High,2011,7,Thursday,12,3,4.1499999999999995,260,34,460.7,1.6389967146756448,228,False,0.83
556536,22898,Childrens Apron Apples Design,2,2011-06-13 12:36:00,1.95,17795,United Kingdom,3.9,UK,Standard,Normal,350.39,2,0.0111,-0.051,10.2,Low,0,Repeat,1-2,Q1-Low,2011,6,Monday,12,2,3.9,150,29,187.14000000000001,1.589235205116581,23,False,1.95
541604,21559,Strawberry Lunch Box With Cutlery,3,2011-01-19 17:23:00,2.55,14572,United Kingdom,7.6499999999999995,UK,Standard,Normal,2832.84,7,0.0027,-0.04,10.2,Low,0,Repeat,3-6,Q3,2011,1,Wednesday,17,1,7.6499999999999995,182,57,335.63,2.157559320943788,60,False,2.55
541683,22493,Paint Your Own Canvas Set,8,2011-01-20 15:01:00,1.65,14085,United Kingdom,13.2,UK,Standard,Normal,4448.54,18,0.003,-0.023,10.2,Mid,0,Repeat,7-12,Q3,2011,1,Thursday,15,1,13.2,376,31,330.48,2.653241964607215,47,False,1.65
572859,84946,Antique Silver T-Light Glass,6,2011-10-26 12:39:00,1.25,16418,United Kingdom,7.5,UK,Standard,Normal,675.27,3,0.0111,-0.04,10.2,Low,0,Repeat,3-6,Q1-Low,2011,10,Wednesday,12,4,7.5,114,51,306.90999999999997,2.1400661634962708,23,False,1.25
562770,21907,I'M On Holiday Metal Sign,12,2011-08-09 11:56:00,2.1,17139,United Kingdom,25.200000000000003,UK,Standard,Normal,10668.47,12,0.0024,0.014,10.2,Mid,0,Repeat,7-12,Q4-High,2011,8,Tuesday,11,3,25.200000000000003,708,44,1256.95,3.265759410767051,23,False,2.1
537762,22835,Hot Water Bottle I Am So Poorly,4,2010-12-08 12:01:00,4.65,16558,United Kingdom,18.6,UK,Standard,Normal,8338.49,20,0.0022,-0.006,10.2,Mid,0,Repeat,3-6,Q4-High,2010,12,Wednesday,12,4,18.6,275,27,569.4,2.975529566236472,39,False,4.65
544678,16169M,Wrap Daisy Carpet,25,2011-02-22 16:15:00,0.42,13077,United Kingdom,10.5,UK,Budget,Bulk-Cheap,729.27,4,0.0144,-0.031,10.2,Low,0,Repeat,25+,Q1-Low,2011,2,Tuesday,16,1,10.5,296,45,254.12,2.4423470353692043,15,False,0.42
562789,22352,Lunch Box With Cutlery Retrospot,60,2011-08-09 13:50:00,2.1,14646,Netherlands,126.0,EU,Standard,Normal,280206.02,73,0.0004,0.03,91.80000000000001,Top,0,Repeat,25+,Q4-High,2011,8,Tuesday,13,3,126.0,7807,96,12341.21,4.844187086458591,169,False,2.1
547691,23177,Treasure Island Book Box,16,2011-03-24 15:02:00,2.25,16767,United Kingdom,36.0,UK,Standard,Normal,5580.6,11,0.0065,0.047,10.2,Top,0,Repeat,13-24,Q3,2011,3,Thursday,15,1,36.0,228,12,364.84000000000003,3.6109179126442243,25,False,2.25
559349,16161P,Wrap English Rose,25,2011-07-07 17:33:00,0.42,15150,United Kingdom,10.5,UK,Budget,Bulk-Cheap,5314.47,10,0.002,-0.031,10.2,Low,0,Repeat,25+,Q3,2011,7,Thursday,17,3,10.5,184,20,292.82,2.4423470353692043,58,False,0.42
557960,22565,Feltcraft Hairbands Pink And White,1,2011-06-23 19:46:00,0.85,15453,United Kingdom,0.85,UK,Budget,Normal,1388.37,7,0.0006,-0.061,10.2,Low,0,Repeat,1-2,Q2,2011,6,Thursday,19,2,0.85,86,36,147.94,0.6151856390902334,76,False,0.85
579472,21135,Victorian  Metal Postcard Spring,1,2011-11-29 15:09:00,1.69,13521,United Kingdom,1.69,UK,Standard,Normal,1093.65,3,0.0015,-0.058,10.2,Low,0,Repeat,1-2,Q1-Low,2011,11,Tuesday,15,4,1.69,180,126,287.88,0.9895411936137477,54,False,1.69
564342,22910,Paper Chain Kit Vintage Christmas,2,2011-08-24 14:53:00,2.95,16340,United Kingdom,5.9,UK,Standard,Normal,549.07,1,0.0107,-0.045,10.2,Low,0,One-Time,1-2,Q1-Low,2011,8,Wednesday,14,3,5.9,501,153,549.07,1.9315214116032138,19,False,2.95
572074,23252,Vintage Red Enamel Trim Jug,2,2011-10-20 13:54:00,3.75,16284,United Kingdom,7.5,UK,Standard,Normal,823.97,2,0.0091,-0.04,10.2,Low,0,Repeat,1-2,Q1-Low,2011,10,Thursday,13,4,7.5,246,52,399.4,2.1400661634962708,27,False,3.75
572775,46000S,Polyester Filler Pad 40X40Cm,16,2011-10-26 10:43:00,1.45,13126,United Kingdom,23.2,UK,Standard,Normal,2099.64,8,0.011,0.008,10.2,Mid,0,Repeat,13-24,Q2,2011,10,Wednesday,10,4,23.2,147,19,344.22,3.186352633162641,11,False,1.45
559746,21621,Vintage Union Jack Bunting,1,2011-07-12 11:16:00,8.5,16515,United Kingdom,8.5,UK,Premium,Normal,1627.13,5,0.0052,-0.037,10.2,Low,0,Repeat,1-2,Q2,2011,7,Tuesday,11,3,8.5,241,18,365.28,2.2512917986064953,39,False,8.5
557019,85135B,Blue Dragonfly Helicopter,1,2011-06-16 12:45:00,7.95,15907,United Kingdom,7.95,UK,Premium,Normal,967.45,3,0.0082,-0.039,10.2,Low,0,Repeat,1-2,Q1-Low,2011,6,Thursday,12,2,7.95,99,65,278.34,2.191653532286764,15,False,7.95
572035,22568,Feltcraft Cushion Owl,24,2011-10-20 12:03:00,3.39,14646,Netherlands,81.36,EU,Standard,Normal,280206.02,73,0.0003,-0.242,91.80000000000001,Top,0,Repeat,13-24,Q4-High,2011,10,Thursday,12,4,81.36,13392,125,20277.92,4.411099882159589,224,False,3.39
560868,23081,Green Metal Box Army Supplies,1,2011-07-21 14:14:00,8.25,14866,United Kingdom,8.25,UK,Premium,Normal,14389.9,12,0.0006,-0.038,10.2,Low,0,Repeat,1-2,Q4-High,2011,7,Thursday,14,3,8.25,23,23,82.92,2.224623551524334,49,False,8.25
564821,35265,Colourful Flower Fruit Bowl,1,2011-08-30 12:16:00,1.95,14078,United Kingdom,1.95,UK,Standard,Normal,1049.37,6,0.0019,-0.057,10.2,Low,0,Repeat,1-2,Q1-Low,2011,8,Tuesday,12,3,1.95,73,13,221.46,1.0818051703517284,35,False,1.95
576082,POST,Postage,2,2011-11-14 08:22:00,40.0,12428,Finland,80.0,EU,Luxury,Single-Premium,7956.46,9,0.0101,0.962,17.85,Top,0,Repeat,1-2,Q4-High,2011,11,Monday,8,4,80.0,150,15,408.34000000000003,4.394449154672439,9,False,40.0
577393,48138,Doormat Union Flag,30,2011-11-18 17:06:00,7.08,14031,United Kingdom,212.4,UK,Premium,High-Value,17286.86,19,0.0123,0.588,10.2,Top,0,Repeat,25+,Q4-High,2011,11,Friday,17,4,202.5,806,22,2068.09,5.363168338867653,7,False,7.08
561535,23243,Set Of Tea Coffee Sugar Tins Pantry,4,2011-07-28 09:48:00,4.95,15116,United Kingdom,19.8,UK,Standard,Normal,1352.75,4,0.0146,-0.003,10.2,Mid,0,Repeat,3-6,Q2,2011,7,Thursday,9,3,19.8,108,8,311.32,3.0349529867072724,17,False,4.95
568367,22421,Lipstick Pen Fuschia,12,2011-09-26 15:51:00,0.42,15755,United Kingdom,5.04,UK,Budget,Normal,2364.25,6,0.0021,-0.048,10.2,Low,0,Repeat,7-12,Q2,2011,9,Monday,15,3,5.04,402,39,600.99,1.7984040119467235,51,False,0.42
550464,22367,Childrens Apron Spaceboy Design,3,2011-04-18 13:30:00,1.95,16550,United Kingdom,5.85,UK,Standard,Normal,2298.97,5,0.0025,-0.045,10.2,Low,0,Repeat,3-6,Q2,2011,4,Monday,13,2,5.85,362,63,484.25,1.9242486522741338,61,False,1.95
550305,22621,Traditional Knitting Nancy,12,2011-04-17 10:27:00,1.65,17920,United Kingdom,19.799999999999997,UK,Standard,Normal,4204.1,17,0.0047,-0.003,10.2,Mid,1,Repeat,7-12,Q3,2011,4,Sunday,10,2,19.799999999999997,560,25,417.93,3.034952986707272,22,False,1.65
573245,21381,Mini Wooden Happy Birthday Garland,1,2011-10-28 12:08:00,1.69,17841,United Kingdom,1.69,UK,Standard,Normal,40991.57,124,0.0,-0.058,10.2,Low,0,Repeat,1-2,Q4-High,2011,10,Friday,12,4,1.69,233,62,403.25,0.9895411936137477,310,False,1.69
573360,23503,Playing Cards Keep Calm & Carry On,1,2011-10-30 12:51:00,1.25,15748,United Kingdom,1.25,UK,Standard,Normal,149.31,1,0.0084,-0.059,10.2,Low,1,One-Time,1-2,Q1-Low,2011,10,Sunday,12,4,1.25,51,21,149.31,0.8109302162163288,17,False,1.25
566539,20726,Lunch Bag Woodland,3,2011-09-13 11:34:00,1.65,17228,United Kingdom,4.949999999999999,UK,Standard,Normal,1906.09,8,0.0026,-0.048,10.2,Low,0,Repeat,3-6,Q2,2011,9,Tuesday,11,3,4.949999999999999,261,48,368.72,1.7833912195575383,56,False,1.65
537762,84970S,Hanging Heart Zinc T-Light Holder,12,2010-12-08 12:01:00,0.85,16558,United Kingdom,10.2,UK,Budget,Normal,8338.49,20,0.0012,-0.032,10.2,Low,0,Repeat,7-12,Q4-High,2010,12,Wednesday,12,4,10.2,275,27,569.4,2.4159137783010487,69,False,0.85
575602,21930,Jumbo Storage Bag Skulls,2,2011-11-10 12:27:00,2.08,17059,United Kingdom,4.16,UK,Standard,Normal,3095.04,5,0.0013,-0.051,10.2,Low,0,Repeat,1-2,Q3,2011,11,Thursday,12,4,4.16,572,147,844.94,1.6409365794934714,78,False,2.08
543631,21873,If You Can'T Stand The Heat Mug,6,2011-02-10 16:17:00,1.25,14081,United Kingdom,7.5,UK,Standard,Normal,934.52,2,0.008,-0.04,10.2,Low,0,Repeat,3-6,Q1-Low,2011,2,Thursday,16,1,7.5,344,84,511.0,2.1400661634962708,26,False,1.25
561899,21531,Red Retrospot Sugar Jam Bowl,6,2011-07-31 15:26:00,2.1,17173,United Kingdom,12.600000000000001,UK,Standard,Normal,3766.6,8,0.0033,-0.025,10.2,Mid,1,Repeat,3-6,Q3,2011,7,Sunday,15,3,12.600000000000001,116,12,462.78,2.6100697927420065,32,False,2.1
542360,22328,Round Snack Boxes Set Of 4 Fruits,2,2011-01-27 12:40:00,2.95,14701,United Kingdom,5.9,UK,Standard,Normal,2549.37,9,0.0023,-0.045,10.2,Low,0,Repeat,1-2,Q2,2011,1,Thursday,12,1,5.9,143,57,396.45,1.9315214116032138,58,False,2.95
579145,21108,Fairy Cake Flannel Assorted Colour,18,2011-11-28 13:13:00,0.79,14597,United Kingdom,14.22,UK,Budget,Normal,883.15,2,0.0161,-0.02,10.2,Mid,0,Repeat,13-24,Q1-Low,2011,11,Monday,13,4,14.22,459,52,718.05,2.7226103524335397,14,False,0.79
567077,22110,Bird House Hot Water Bottle,2,2011-09-16 12:34:00,2.55,18122,United Kingdom,5.1,UK,Standard,Normal,1826.21,6,0.0028,-0.048,10.2,Low,0,Repeat,1-2,Q2,2011,9,Friday,12,3,5.1,104,41,201.94,1.8082887711792655,46,False,2.55
560209,21715,Girls Vintage Tin Seaside Bucket,2,2011-07-15 14:05:00,2.55,15004,United Kingdom,5.1,UK,Standard,Normal,1246.32,1,0.0041,-0.048,10.2,Low,0,One-Time,1-2,Q2,2011,7,Friday,14,3,5.1,630,158,1246.32,1.8082887711792655,45,False,2.55
